0009cf7a-c9a8-4551-80f6-71d58af6ab72	10	9e894662-b718-40f8-8899-b5e036cfbd76	WXS	TCGA-AN-A0AK-10A-01W-A021-09_IlluminaGA-DNASeq_exome.bam	11305585256	
00392de4-8ca1-4197-ae90-c18c24683b55	01	56033839-35d5-4d72-8b8c-400cb345263d	WXS	25afb594517b6fc2c6bc85a0c66b667c.bam	9424741396	
005f3d07-dbeb-4f16-949f-749f02ed6885	10	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	WXS	TCGA-E2-A1B6-10A-01D-A12Q-09_IlluminaGA-DNASeq_exome.bam	13287481907	
0065a991-5825-4115-ad61-a72f477e6204	10	8c51bbcb-7c8d-47ad-9193-70ca157c6900	WXS	149f1a67fba535b036e585cba89d5b5f.bam	12294416306	
006ea15c-78a8-4649-8edb-e610611d3891	10	5dd423e8-feaa-4568-a750-500948c41d6c	WXS	5e961411944f0b5763f2c3a1c522157a.bam	5281373259	
007be339-e292-4889-bbd7-6a1936370928	10	baf2afc8-f16c-488f-947c-efc9083c6bef	WXS	2ee159d530c6f936b65fa2181fa8bfe7.bam	9443628736	
007beef0-ac36-47df-b9cd-b9aa3d9b8a5d	01	a1da9db1-db11-4f4d-a249-c738db81b87e	WXS	TCGA-AN-A0XU-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_1.bam	7308255921	
007c8848-751f-4f52-b647-98b0a93ce8e3	01	5a17dcd9-5ced-4a69-8069-23c7fd0649d1	WXS	TCGA-D8-A13Z-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.bam	8243982390	
009fcd1e-f88e-49a3-b117-9c50998e9766	10	aeb6a3a6-b57a-4c53-90e6-e833777dd2a1	WXS	TCGA-BH-A0H6-10A-01W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.bam	10409800204	
00da13ee-3a63-483d-a08e-6101672eb2c1	10	b58ad350-5140-4fa8-bc2c-24bca8395f3a	WXS	TCGA-A2-A04T-10A-01W-A055-09_IlluminaGA-DNASeq_exome.bam	13633092603	
011cbceb-0eac-4c1c-ade7-991f05689cda	11	91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	WXS	27e6ef3058e68af2ccafb5642b98fe7c.bam	33155653752	
0121bea8-954f-49bc-88ca-d6eab1f5a0e1	01	1c40b84e-a0e3-429f-a48c-21566cf881c0	WXS	TCGA-D8-A143-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome.bam	10004126655	
015e0547-b555-4dc6-8f18-84513cbd503d	01	a8a199c9-d781-4e6c-af8c-c85d60c7cd40	WXS	TCGA-C8-A1HL-01A-11D-A135-09_IlluminaGA-DNASeq_exome_1.bam	19931134587	
016cc2ca-db11-44af-b846-18e9275a4c4b	01	786e8dbe-442e-4551-87b3-b4c333b04dd4	WXS	TCGA-BH-A0WA-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_1.bam	6831935960	
016ddae5-61ed-4f77-9d7f-3ef4974843d8	10	c694615c-b1c6-499c-8058-995633ebf948	WXS	0f683cdbf0be961aae16cc3e6fe8412e.bam	16333551415	
01b80a03-a67f-4f32-ba4f-5422897739f4	01	1026e0bf-5640-4fa5-b65f-4f11e8e76b18	WXS	4ac511704292fd8f4a9b568dac0424e4.bam	11093117326	
01c2aa4e-19a5-40e3-a23c-ce3486545838	01	3e775c99-ceda-4246-8d6f-0f58ca5097c8	WXS	ef3422d20ce5b7638a2e253ea05641bb.bam	12412645663	
01e47724-d1b1-42d7-8385-60004b10cfce	10	53ff5893-7d5e-4bcb-be9c-665fa34b7824	WXS	524848ae9c781459c5b772e6f6e17324.bam	9297954262	
02082ce5-0cad-4975-8835-34c009be2b39	10	d7ce6b79-f7c0-481e-9dbd-6273f01c9786	WXS	TCGA-E2-A14Z-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	7816893371	
0210c4ea-b52d-4b71-a43b-bea1df9931c0	01	161917b8-88ad-407b-ade6-d6b98478b359	WXS	fb45d8d0440e67f5028ea98be30e5095.bam	11265783348	
022710d0-4057-4aa2-9d67-315088dc14da	10	a8b1f6e7-2bcf-460d-b1c6-1792a9801119	WXS	ff145dba34dfe577ff828e3d42ccec3a.bam	25567530931	
024f032e-8f30-4537-b839-6b4ecf337447	10	35bd694d-1dd2-466f-ab27-03320614b40e	WXS	979c45b40afe7f7910052788f4f63b34.bam	7593819834	
024f1811-837a-4549-b737-6b34f4a6a2c5	10	89a8da07-4487-47c6-8d3c-442a87e4f632	WXS	5cbc428d6faf6ffaa490bbc4ff617bdd.bam	4576884311	
02595d4a-d11b-40bb-b65d-5863aa849119	01	ee14e049-b891-4dda-a730-8ce99bd93baf	WXS	fa67fe9996b4a6a9307940da7124ef3e.bam	9324691570	
028ba631-dadb-4927-ba2e-9551714d90d2	01	afb9418e-91eb-4db1-aacf-12bd946c9ba0	WXS	TCGA-A8-A083-01A-21W-A019-09_IlluminaGA-DNASeq_exome.bam	16523508452	
02a3750c-e0f8-4aba-ab08-5f22b7fb56d2	01	c7d7a770-23c0-4310-ab48-1f6152dc2849	WXS	fc574b8767d26b8f5e1470d9dc5d212c.bam	5114020859	
02c11387-d587-45f6-b1b1-16c625320e29	01	ff0f875f-113a-4c0f-8c0a-4259cd496e6d	WXS	e52242fa6de90642fc061de2a6398edc.bam	12509205445	
02db7471-2944-4db1-89a7-9d57bd59c7b4	01	92654f8d-5137-4ffd-aaa3-5ae38eb88226	WXS	b34ee168ef1799f2b2165d7b5e736965.bam	10597378111	
02ef85a6-2856-4be5-987e-ca7e65f9bc7d	01	e4fc0909-f284-4471-866d-d8967b6adcbc	WXS	TCGA-E2-A14P-01A-31D-A12B-09_IlluminaGA-DNASeq_exome.bam	15440258913	
030d676a-c9ab-4f05-937a-d8dadec864f3	10	bdd08ec8-8892-4273-8f21-6fde0f23c52d	WXS	6ddf68d80f1cf3d04eae2e0c435617ad.bam	3645330644	
030ebc7c-33f2-48db-b4a2-8a0c4981a17e	01	433427a1-bacf-4381-91ba-5fec8a0953f9	WXS	TCGA-BH-A18S-01A-11D-A12B-09_IlluminaGA-DNASeq_exome.bam	20819312204	
030f8bc7-17c9-4aea-bbcf-b9de64ba719f	10	db8d38ab-cc61-49ee-863d-40060112f2af	WXS	TCGA-A8-A08H-10A-01W-A021-09_IlluminaGA-DNASeq_exome.bam	9481658932	
032354d3-b292-43b6-b837-679483243a15	01	993103b1-e5a1-4c33-8629-be53ebc41d64	WXS	TCGA-A8-A094-01A-11W-A019-09_IlluminaGA-DNASeq_exome.bam	11629073792	
032d652d-2c94-47f0-ad66-15f49909c675	01	4aacbc42-5ac5-4339-b9fa-c6e812084837	WXS	7b8cb811072341774b1ac14203d8e576.bam	11126117767	
034c4a60-1b05-4e22-ada3-b34a7905fab1	10	eda6d2d5-4199-4f76-a45b-1d0401b4e54c	WXS	TCGA-AR-A1AR-10A-01D-A135-09_IlluminaGA-DNASeq_exome_1.bam	15289058780	
03531142-2fcf-414e-a1f9-f0ab90fa08d3	01	6439621e-da61-4723-91cc-c5d87d0a4abc	WXS	TCGA-AR-A0TV-01A-21D-A099-09_IlluminaGA-DNASeq_exome.bam	8384293073	
0374674a-622c-4a0b-9bc6-51c94f735770	01	d0b78f3f-a198-437a-ab8c-204345d3b75d	WXS	f80f0641199eee19175f894acccc714f.bam	11003033409	
037c4b27-29eb-4f0e-a4ab-2a6eefcafc52	10	972447aa-4332-47e7-bddd-2eb699dbb664	WXS	TCGA-AR-A0TS-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	6987880325	
038e2ae2-91cc-48ae-b741-9a5e140b574e	10	5fd37868-4762-4109-9dcf-6fdbab5b645d	WXS	ba92beecb9cabcd492f3fcc851aa48c6.bam	11752436048	
03a87c60-2688-4be6-8f11-ce109e96955b	01	c364e81c-eb1e-4870-ab37-9c661f5f2e3d	WXS	TCGA-AR-A0TX-01A-11D-A099-09_IlluminaGA-DNASeq_exome.bam	9429959059	
03c77eec-548b-437c-b685-dfa841901ba6	10	77e25ae8-82ec-4dea-8e62-1176f27e47ba	WXS	b4c67ad7eff267e327d7294cc63ed81c.bam	5086946351	
03f19ff9-153e-4f39-b380-689d9ee21243	01	da9c10ea-c13f-4d88-8b94-a0cbc106d036	WXS	TCGA-BH-A0W5-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING.bam	9003209941	
0418a013-5e0d-4fd3-84f9-88026d29816e	01	843c8f16-5e59-40d4-9ecc-8a75375156f6	WXS	003860a34c9b244a5d8435b220ca5673.bam	7706277177	
041fef6a-528c-4a95-912b-9c5ce07f458c	01	14b95463-2108-4921-afc2-e29eef52b18f	WXS	TCGA-A2-A0YT-01A-11D-A10G-09_IlluminaGA-DNASeq_exome_HOLD_QC_PENDING.bam	6315941860	
0472a251-24ed-40d7-bf85-0b12fdfc66cf	11	ec0ab947-9341-4fff-bda4-fdfb9434d508	WXS	cbcd7dd0e37162e93e6643556d3b56d8.bam	11080412345	
0475fee3-5bba-457a-b42b-b80a0f2e617e	01	0b0f9938-ce1e-4814-8821-0132d137eb9e	WXS	74f939e8959b7bd4d23ef4f26acf150e.bam	8115670136	
04eabc46-08a4-42d2-999d-8c789f482b4c	01	eb93df3d-9e25-4e4c-9a5d-350f296e5acf	WXS	d26a946e5ccfbb9c23ebbf437ea8845e.bam	10075731483	
0502daa1-496f-4cb6-8b8b-bc924322f7c7	01	4bf50455-9ab7-4521-a791-089f66d3b877	WXS	TCGA-B6-A0RT-01A-21D-A099-09_IlluminaGA-DNASeq_exome.bam	8457406342	
050c4236-c1b5-4917-ae22-8d912118ad3c	01	0130d616-885e-4a6c-9d03-2f17dd692a05	WXS	05b82ca3469445d5d36a5dab9c769f2d.bam	10737906693	
051a0885-67ac-4567-95f4-c78f24c7edd2	01	dddd8e2f-e540-418a-b02e-698d18a12c14	WXS	ebabde8e242215271f611bef3d5168d2.bam	7308140217	
05551164-96be-465b-a179-e4fc7183965f	11	f6e1ec78-5ad9-4879-9b7e-262d17b166ad	WXS	TCGA-BH-A18R-11A-42D-A12B-09_IlluminaGA-DNASeq_exome.bam	21732368351	
055e8f22-f708-416e-9b33-1e24d4a4cdf3	10	058dcb78-bed1-40c3-a6c2-a0cc40065531	WXS	TCGA-A2-A0T3-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	8386613111	
0563a4bc-12eb-4cdd-b230-f24c0174092b	01	a8e7d8a4-bbf0-496b-b387-8e014cfdcea6	WXS	e58e58e0e927128a33224908df20d811.bam	10468502228	
057ff885-d92a-48d2-82a7-333f3c949a72	10	22b35927-1c3f-4f98-ba42-deafc56b677a	WXS	TCGA-BH-A0EI-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	7530241442	
05abbd4f-ae15-4b4e-9e87-2bba930a5f05	10	c462e422-eb8d-4daf-9897-2a9c6cbd783a	WXS	TCGA-A1-A0SD-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	8169583211	
05bb627e-4231-40c6-b8cb-3795ef6a58dc	01	670f5022-5066-48f1-8472-5670129a1e0f	WXS	62d08a29bfd3d672ec5fa548d2ec208a.bam	9830536869	
05c37c4f-a71b-4b21-a364-cc43df33cfa8	01	128d198e-9b22-427c-90db-3714455f3a17	WXS	TCGA-A2-A0T2-01A-11W-A097-09_IlluminaGA-DNASeq_exome_1.bam	14792196176	
05ca9fbc-2f4d-4ba1-a9ba-59c33cc1505e	10	718db047-9f32-48c4-98c9-515218441bca	WXS	e28f9cec9f1a457188100861fc0ed926.bam	11337882809	
05cccb76-cad7-45a5-bacc-fad052084262	01	13ca97a1-75bb-4a49-b8c3-181e5b2c9e86	WXS	TCGA-AR-A0TT-01A-31D-A099-09_IlluminaGA-DNASeq_exome.bam	12247089349	
05ec6989-2a48-4a65-9d7c-4311087ac526	10	56bbd282-b88d-4730-9242-ab97d08dc83a	WXS	b6e8946d06e26989e63559a63ae11024.bam	18134678173	
05f76bdd-c3cf-4137-b29e-15ca03fcdfe4	10	92654f8d-5137-4ffd-aaa3-5ae38eb88226	WXS	f876158f6f7bd2da910b88fd887d753c.bam	5735048175	
05f95eb4-2953-4531-b5cc-a411deed6913	10	28e9048a-e540-42de-a1f4-4ef894fccc4c	WXS	26a515efef30eb7761da5e3d81389968.bam	10155138588	
062fa161-715f-4f8e-a7c4-e48269316422	01	844ad251-3ee4-42f6-ad00-59a7a1670eea	WXS	TCGA-BH-A0HY-01A-11W-A071-09_IlluminaGA-DNASeq_exome.bam	10534734268	
06437b2b-97a7-47ce-bbed-8344099d59e2	01	d3a75976-67d3-40fa-9f6f-cf2a3d7b773c	WXS	TCGA-BH-A0B8-01A-21W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.bam	16677735882	
064d94a0-4b4d-46ea-bb4f-1e699283bc8d	11	fac173a8-1613-4bd4-87ba-83a2cfe8a37d	WXS	a0f1e35ae73b00f147faccedcd8b69b5.bam	4907722354	
0680ca88-93da-4528-85b4-48661ee90db2	01	f947d67f-4aa2-4eb9-977e-21a5ae563613	WXS	TCGA-A8-A08P-01A-11W-A019-09_IlluminaGA-DNASeq_exome.bam	12282376217	
06987a3c-8eaf-4836-89f1-6a0a13673bc3	01	28911b97-42bf-4189-9961-522fc0aeebc6	WXS	7d96e145d7de719e2588fad16468bf7d.bam	12378717066	
06e61626-1001-4c5e-9bda-ed0fde818024	01	b2ecbc0f-2c30-4200-8d5e-7b95424bcadb	WXS	4cbca3a036f0ed26894f888473ec45ee.bam	6649670072	
06eb484a-ed25-4729-8fa3-003f0dbc22bf	10	1f601832-eee3-48fb-acf5-80c4a454f26e	WXS	TCGA-BH-A0EA-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	18770671022	
072ed517-bb72-4674-829b-d0abd13c6f2a	01	a0963e93-b63e-4de2-86c1-81302e271d3e	WXS	630fdc3002c627e28b4bdd08daab7feb.bam	13706786208	
07614cc7-ed7b-4805-b7ec-b12027b2ad1b	10	5cdae21d-eee5-478f-932a-0f51fcf5f031	WXS	134319c9f61696816770ccabed50a2dd.bam	8283989362	
07a4cece-c9f7-4e27-8111-0e11dfd1df04	10	00807dae-9f4a-4fd1-aac2-82eb11bf2afb	WXS	TCGA-A2-A04W-10A-01D-A110-09_IlluminaGA-DNASeq_exome.bam	9439707424	
07ba8d01-45a2-46ac-baed-665de5c91a83	01	ec77a23d-84f5-47e4-bf2a-fa1c03baf3db	WXS	70caba04aac1e786ab89c08e742d80b5.bam	16527444918	
07d4e7f1-f622-47b2-8d99-61af70e13e46	01	6e6b7742-a562-490b-bb72-04a5653852e4	WXS	42ae38f4eebd29b6bcf69eaa198bda3e.bam	11007671246	
07dc3ef7-a05f-4039-9cae-0d7198e6721e	01	4e42fdc5-2a8b-49e9-87ef-6db7a6692d08	WXS	TCGA-B6-A0X4-01A-11D-A10G-09_IlluminaGA-DNASeq_exome.bam	11123448350	
07f5631d-7eda-4aa8-813b-bb8d67fa6c6b	10	2d29a4ac-98e7-4663-9dd6-5681bc32ac2e	WXS	821b02260924a65a53aa4d0a5178699c.bam	4101738310	
080c4181-5dad-4751-8f52-efa962268b13	11	6fa2a667-9c36-4526-8a58-1975e863a806	WXS	705a819982599a90d6902a8567e40434.bam	5026781898	
0820cadb-71ad-4b60-8ee1-0c8791dbcca1	11	7b892055-c59d-4550-8688-ad039790af3d	WXS	b20a407a067aea3c149f2e9a209b67de.bam	9798276119	
082ce22c-88a2-4e6c-83e4-e938ecf4fb8a	10	3afa1e93-1df8-4e4c-aaa4-557463f4bb77	WXS	TCGA-A7-A0DA-10A-01D-A110-09_IlluminaGA-DNASeq_exome_2.bam	10272835896	
083ea7e8-fd87-4cdd-b7b9-e0c62f69e805	10	32bc7cc4-d185-4594-bbee-4b96410be512	WXS	TCGA-A8-A08T-10A-01W-A021-09_IlluminaGA-DNASeq_exome.bam	12178429792	
083fd3cf-58db-4c38-a386-f170cb275f2b	10	2c04a2f5-321e-4dea-8e00-268325da65cb	WXS	TCGA-A8-A06T-10A-01W-A021-09_IlluminaGA-DNASeq_exome.bam	14308494265	
08616440-8d45-48df-a542-cf8a13fa22e6	01	2481a671-760b-428c-968d-42e25fd42ac5	WXS	acbb9307af2371fe0e5cdecd8214d67f.bam	6985825851	
086a1412-840e-4e05-9a0b-27a05d305a92	01	1fef9454-b3e8-4d9d-a9aa-aa1f1a32b80c	WXS	TCGA-E2-A15J-01A-11D-A12Q-09_IlluminaGA-DNASeq_exome.bam	15770456583	
089d91ec-b10a-4c3b-8f49-6a6f7ba7033c	01	98e709e7-e195-4b37-9537-f6081affb609	WXS	1194ab7c994b6a6e775de7260c86068c.bam	5006520619	
08ee6ea0-aaf2-45d1-8b76-e7478fdbeef7	01	752ad011-79e0-494f-9868-98bf6feb28f8	WXS	c52847b9d5bb9da3b067e9d68f3b3a01.bam	18413402930	
09691def-19e9-4dd8-9898-4c02240d6bb6	10	011b9b2d-ebe5-42bf-9662-d922faccc7a1	WXS	b4f2481f6edcb49d4dfd15dc867cac5a.bam	13060500165	
096dd8d6-c291-4a3c-91a1-af8e706e3c17	10	aa30ac3d-4216-45dd-a314-1ae192fafcb2	WXS	ad31c7490d94e4bfa5f518f3fe45b30b.bam	9847676266	
097fb4d9-c944-45f7-9518-7946ba0c63dc	01	65cde5d5-1efc-4e30-b1bd-a93598794f2c	WXS	TCGA-C8-A12X-01A-11D-A10Y-09_IlluminaGA-DNASeq_exome_1.bam	14146203965	
09aeca4e-6913-43c0-90c2-5573371a9fc2	01	1174f6e4-ffbe-4e59-a000-8d861c968369	WXS	TCGA-AO-A03L-01A-41W-A071-09_HOLD_QC_PENDING_IlluminaGA-DNASeq_exome.bam	9944278580	
09cc84d4-4447-49fa-aff5-475fa1999430	10	3efa245d-177d-4ef9-94f7-f554c54e345e	WXS	TCGA-A8-A0A1-10A-01W-A021-09_IlluminaGA-DNASeq_exome.bam	11136838004	
09f5d743-1c14-43c3-8bca-c06083bd66db	11	26573441-eedb-4364-966c-e7f803deef19	WXS	TCGA-BH-A0BO-11A-11D-A12B-09_IlluminaGA-DNASeq_exome.bam	20425815169	
0a15d7ac-272f-4556-8a45-23bac44df011	10	97677fd7-8523-48c5-a8ce-614fd4010551	WXS	ed933a9a7ac8b3208301ffafdf27af07.bam	7849676715	
0a60ac6c-53a1-4fda-b63b-1bd478ec6ca8	10	15ff4b02-bb69-4d24-8a07-b82f428e428d	WXS	f6b4912c855eb213015595734dc2f79a.bam	4449211844	
